text,label,notes
"Try getting a fulltime job if you can. You don't need to join college for CS education imo. There is not much benefit of a college degree unless it's from a elite/great college. The best resources to learn CS are online ex. https://teachyourselfcs.com/ is a good resource to self learn. Imo unless you want to go into academia you don't really need a degree atleast for software/security jobs. As far as socializing and learning soft skills is concerned, it can very easily be done in a job as well, you don't need to go to a university for it. Even better get a remote job or go backpacking around the world and you can fast track all those 4 years of socializing skills in a few months as well.",hot_take,
"As a Former H-1B holder I'm really surprised how few people think about the intention of the program: A temporary worker program to bring highly skilled labor into the country (or allow them to stay longer) (temporarily) as demonstrated by the needs of a specific employer.

Let's not pretend there is some huge injustice here. This is a risk we must take into account as immigrants.

None of us have the automatic right to stay and work here, and that isn't the intention of the program. Immigration is not a right, it is a privilege.",analysis,
"How worried should an entry level developer who has been working only 6 months at his current company be? Due to an extremely high cost of living, paying all my bills and student loans and such, I have very little money actually saved up. If I lost my job I'd have to pack my bags and move out of Silicon Valley ASAP. And I really haven't accomplished that much at work during the past 6 months because I joined during holiday season and pretty much spent like 3 months training. I'd be really fucked if I got laid off now.",reaction,
"There's an adverse selection problem with today's public markets.  If you're profitable, in a solid and sustainable business, you a.) usually don't need more cash b.) if you do need more cash, there are plenty of private investors that will give it to you, c.) don't want to disclose your profitability to attract competitors and d.) don't want to spend the multi-millions per year for SOX compliance.  So the only reason you have for going public is to unload your shares in an unsustainable business before the rest of the world realizes it's unsustainable.  Hence, that's what we get on the public markets.

There are definitely profitable tech companies out there which are still hiring, but they are largely private.  Some may have $35B valuations and a few thousand employees, but don't find it worthwhile to go public.",hot_take,
"Layoffs are bureaucratic in Spain, needs to be approved by unions and sometimes government too (EREs) (1)

Considering how lowly paid SWEs are in this country, I'd imagine the company would be better off keeping them on payroll.

1: https://www.wolterskluwer.com/es-es/expert-insights/que-es-u...",analysis,
"In the mean time Intuit raised the prices of QuickBooks desktop ""subscription"" about $100 :( to $694.43 (yes, to the penny).",reaction,
"It was dead as a doornail the last six months. It had a little bit of life in August, then it fell off a cliff. Zero. Only fake job postings, ghost posts, fake interviews, interviews at weird companies and interview loops for information espionage only pretending to be real interviews with no intent to hire.

In the last couple weeks a couple decent, actually real, roles showed up versus the fake / ever posted roles or spam posted roles to ""pretend to be hiring"" by companies trying to pump their IPO or whatever.

It has been brutual.

I dont think its ""because of AI,"" Its because the economy is dying.",analysis,
"These figures look pretty good to me:

https://www.bls.gov/news.release/empsit.t01.htm",analysis,
"Side bar: I've been back in the UK for a longer spell for the first time in years, and the number of adverts for ""blue collar"" jobs I've seen just walking around is unreal.

So many places looking for kitchen staff, waiters, carers etc. Might just be that I've been in smaller towns with leaner recruitment pools, but it's been striking.",analysis,
I received 155 resumes for the last postion I posted it would be too time consuming to reply to every single one. However I always contact all candidates by phone that came in for an interview to let them know we have chosen not to pursue them for the position.,analysis,
"Gergely Orosz's theory[1]:

> An IRS tax code change in Section 174. This change eliminates the ability for businesses to deduct R&D as an expense.

> Hear of lots of layoffs directly because of this, as a start.

[1] https://twitter.com/GergelyOrosz/status/1735030983173230944?...",analysis,
"Sorry to hear about your situation. It really sucks.

I don't have a specific answer to your question, but a couple of stray thoughts:

1. You could attempt to find an open source project of interest to you, and start contributing, make yourself part of the community, make some friends so to speak. If/when you later confide your secret, you're already known and proven yourself to the community, and will probably be received in a much more positive light.

Not sure where that leads you, but a network is always useful. Maybe you can raise money and get paid to maintain that software. Maybe your community will endorse you to your new employers.

2. You are more likely to be employed in projects that involve the penal system, in which case your handicap turns itself on its head, and becomes ""insider experience"". I've seen many startups and charities relating to this. Perhaps there's an ML project out there in this topic that would greatly benefit from your insight.",reaction,
"I can relate, as I started my career at 16, setting up a small ISP from scratch without any prior knowledge of computer networking and doing the work remotely, part-time since recently when the company was acquired by a larger ISP. They had about 2000 subscribers when they sold it.

Besides that, I've worked full time on Linux administration at a large scale and in the last years on cloud architecture. When starting university, my colleagues were all envious of me because I was working on interesting stuff and because I had a steady income, but I don't know if the sacrifice of not having a life during high-school was worth it.

Some advice to my younger self:
- enjoy your young, no-care-in-the-world years and experiment as much as possible outside work and jobs; this will come in handy later on because you will end up working with people
- try finding a bachelor and master that can deepen your knowledge on the subject; for various reasons I've picked telecom and now I regret not picking CS for my current day-to-day job. I made the right choice by picking a networking master's
- if in or near Europe and if you like traveling, search for Erasmus+ exchanges during high-school and university years
- there are lots of certifications that can give you insight on the industry you're on. For example, I've only learned about Cisco certifications years after working in the networking field. Why? One constraint was budget and I initially implemented everything using Linux and cheap switches.
- don't get hired full-time early (this I'm glad I didn't do), because there will be plenty of time to climb corporate ladders. A few of the university colleagues are now on a higher corporate level than me, but should I care?

TL;DR enjoy your young years and don't sweat it too much by working during university; you're way ahead of everyone else and will easily land a job when the time will come.",analysis,
"This article is very confusing to me. If we are concluding that startups are laying off due to funding squeeze, how is that San Francisco actually saw a decrease in lay offs ? SF is where most of the startups are based. Also, it says that layoffs totaled roughly 3000 in 4 months. Which comes down to 750 a month. Compare this to what the article said later that 32,000 jobs were lost per month during the recession. Finally, I couldn't figure how many jobs were added in this period, to get a context of the layoff percentage. Seems a little alarmist",analysis,
"As someone who got laid off a few months ago, that's sucks and good luck!",reaction,
"4-day week, no contest. I'd probably do it for 67% salary, tbh.",reaction,
"About 800 (eight hundred, not a typo) dollars / month. ""Exec"" at the company. Company charges around 1,800 dollars/day for my work to clients. Overseeing the company, the whole product lifecycle, hiring, sales, operations, architecture, copywriting.

No equity.",analysis,
"The US economy added 500k jobs last quarter, so there isn’t really a social crisis",hot_take,
"People should look on the bright side.

The dot-com crash was brutal. Brighter days followed.",hot_take,
"Also mid-late 30s, work in finance / NYC, hit a bit of a plateau salary + skills-wise that I am trying to work through, also hoping to avoid management, here are my thoughts.

* Staying focused on long-lived, core technologies, C++/Java/Python. I'm not too interested in chasing AWS/docker/Kubernetes or anything with a half-life approaching that of a js framework.

* Need to add new skills. For me, coming up to speed with kdb+/q. I realize that while I have gained breadth / experience with my skills, it had been too long since I have added an entire new ""bullet point"" / category to my resume.",analysis,
